
File name: ../temperature/131_20210302T000000_A.DBD

DTDT #1 start: 0x8 size: 0x1fc158

HDR1 start: 0x10 size: 0x48
Job:         BASELOG
Schedule:    A  "temp_humid_log_l"
Serial num:  097165
Timezone:    none
SHA-1:       191149237b2fb88135aaf81afef43434a7955e8a

DHDR start: 0x60 size: 0x100
Oldest record:      0x0
Newest record:      0xcb32
Bytes/record:       0x28
DataPoints/record:  0x3
Channel map:
   0: 1PT385  name:"1PT385"  units:"degC"  fmt:"F1"  prefix:0x0810
   1: 3*V  name:"3*V"  units:"mV"  fmt:"F1"  prefix:0x0810
   2: 3+V  name:"3+V"  units:"mV"  fmt:"F1"  prefix:0x0810

DATA start: 0x168 size: 0x1fbff8
"Timestamp","1PT385 (degC)","3*V (mV)","3+V (mV)"
2020/03/08 15:50:00.0051, 25.9, 364.1, 335.8
2020/03/08 16:00:00.0071, 25.8, 369.4, 336.0
2020/03/08 16:10:00.0092, 25.8, 359.7, 336.1
2020/03/08 16:20:00.0115, 25.7, 354.7, 336.2
2020/03/08 16:30:00.0135, 25.8, 367.6, 336.0
2020/03/08 16:40:00.0004, 25.8, 362.8, 336.1
2020/03/08 16:50:00.0010, 25.9, 372.2, 335.9
2020/03/08 17:00:00.0037, 25.8, 364.4, 336.0
2020/03/08 17:10:00.0055, 25.8, 364.6, 336.1
2020/03/08 17:20:00.0078, 25.8, 269.8, 332.7
2020/03/08 17:30:00.0100, 25.9, 274.4, 332.6
2020/03/08 17:40:00.0123, 26.0, 275.4, 332.8
2020/03/08 17:50:00.0140, 26.0, 276.3, 332.9
2020/03/08 18:00:00.0161, 26.0, 277.3, 332.7
2020/03/08 18:10:00.0016, 26.0, 277.7, 332.8
2020/03/08 18:20:00.0035, 26.0, 275.7, 332.9
2020/03/08 18:30:00.0052, 26.0, 275.4, 332.7
2020/03/08 18:40:00.0071, 26.1, 275.5, 332.7
2020/03/08 18:50:00.0094, 26.0, 275.3, 332.7
2020/03/08 19:00:00.0006, 26.0, 275.7, 332.9
2020/03/08 19:10:00.0006, 26.1, 278.0, 332.6
2020/03/08 19:20:00.0005, 26.1, 277.8, 332.9
2020/03/08 19:30:00.0010, 26.1, 276.3, 332.5
2020/03/08 19:40:00.0004, 26.2, 276.5, 332.1
2020/03/08 19:50:00.0004, 26.1, 277.9, 332.2
2020/03/08 20:00:00.0006, 26.1, 276.8, 332.3
2020/03/08 20:10:00.0004, 26.2, 275.5, 332.1
2020/03/08 20:20:00.0004, 26.2, 275.7, 332.3
2020/03/08 20:30:00.0004, 26.1, 277.8, 332.7
2020/03/08 20:40:00.0004, 26.1, 275.4, 332.7
2020/03/08 20:50:00.0034, 26.1, 278.3, 332.9
2020/03/08 21:00:00.0046, 26.1, 277.8, 332.7
2020/03/08 21:10:00.0006, 26.1, 275.9, 332.4
2020/03/08 21:20:00.0005, 26.1, 277.5, 332.7
2020/03/08 21:30:00.0005, 26.2, 276.7, 332.5
2020/03/08 21:40:00.0005, 26.1, 275.4, 332.8
2020/03/08 21:50:00.0004, 26.1, 276.0, 332.8
2020/03/08 22:00:00.0005, 26.2, 275.5, 332.6
2020/03/08 22:10:00.0020, 26.2, 275.6, 332.6
2020/03/08 22:20:00.0045, 26.2, 275.5, 332.5
2020/03/08 22:30:00.0060, 26.2, 275.3, 332.3
2020/03/08 22:40:00.0005, 26.2, 276.6, 332.5
2020/03/08 22:50:00.0005, 26.2, 275.4, 332.4
2020/03/08 23:00:00.0006, 26.3, 275.8, 332.2
2020/03/08 23:10:00.0004, 26.2, 275.9, 332.5
2020/03/08 23:20:00.0004, 26.2, 277.1, 332.5
2020/03/08 23:30:00.0021, 26.2, 276.8, 332.5
2020/03/08 23:40:00.0045, 26.1, 277.5, 332.6
2020/03/08 23:50:00.0067, 26.2, 277.7, 332.7
2020/03/09 00:00:00.0085, 26.2, 275.4, 332.7
2020/03/09 00:10:00.0006, 26.2, 275.6, 332.8
2020/03/09 00:20:00.0005, 26.2, 275.3, 332.6
2020/03/09 00:30:00.0016, 26.2, 277.9, 332.7
2020/03/09 00:40:00.0006, 26.2, 275.9, 332.7
2020/03/09 00:50:00.0023, 26.2, 275.8, 332.4
2020/03/09 01:00:00.0046, 26.2, 275.4, 332.5
2020/03/09 01:10:00.0062, 26.2, 276.8, 332.4
2020/03/09 01:20:00.0088, 26.2, 275.5, 332.2
2020/03/09 01:30:00.0103, 26.3, 276.0, 332.3
2020/03/09 01:40:00.0004, 26.3, 275.4, 332.1
2020/03/09 01:50:00.0006, 26.3, 275.4, 332.4
2020/03/09 02:00:00.0004, 26.2, 277.6, 332.4
2020/03/09 02:10:00.0023, 26.3, 275.4, 332.3
2020/03/09 02:20:00.0045, 26.3, 275.6, 332.5
2020/03/09 02:30:00.0072, 26.2, 275.4, 332.5
2020/03/09 02:40:00.0084, 26.3, 275.8, 332.3
2020/03/09 02:50:00.0109, 26.3, 278.3, 332.6
2020/03/09 03:00:00.0123, 26.3, 278.1, 332.4
2020/03/09 03:10:00.0005, 26.3, 275.6, 332.4
2020/03/09 03:20:00.0004, 26.3, 275.7, 332.3
2020/03/09 03:30:00.0022, 26.3, 275.4, 331.9
2020/03/09 03:40:00.0043, 26.3, 277.9, 331.7
2020/03/09 03:50:00.0063, 26.3, 276.9, 331.8
2020/03/09 04:00:00.0088, 26.3, 275.4, 331.8
2020/03/09 04:10:00.0107, 26.3, 277.1, 331.6
2020/03/09 04:20:00.0129, 26.3, 277.3, 331.6
2020/03/09 04:30:00.0154, 26.2, 276.9, 331.9
2020/03/09 04:40:00.0005, 26.3, 275.6, 331.9
2020/03/09 04:50:00.0020, 26.3, 276.2, 332.2
2020/03/09 05:00:00.0076, 26.2, 278.3, 331.9
2020/03/09 05:10:00.0060, 26.3, 275.9, 332.1
2020/03/09 05:20:00.0078, 26.3, 375.8, 335.1
2020/03/09 05:30:00.0106, 26.3, 374.7, 335.0
2020/03/09 05:40:00.0121, 26.2, 357.4, 335.1
2020/03/09 05:50:00.0143, 26.1, 356.8, 335.3
2020/03/09 06:00:00.0159, 26.1, 356.1, 335.4
2020/03/09 06:10:00.0015, 25.8, 358.8, 336.7
2020/03/09 06:20:00.0033, 24.8, 395.5, 338.7
2020/03/09 06:30:00.0057, 25.1, 364.2, 338.3
2020/03/09 06:40:00.0077, 25.2, 378.3, 337.9
2020/03/09 06:50:00.0006, 25.0, 341.2, 338.5
2020/03/09 07:00:00.0006, 25.1, 350.2, 337.8
2020/03/09 07:10:00.0005, 24.8, 366.7, 338.3
2020/03/09 07:20:00.0005, 24.9, 363.1, 338.5
2020/03/09 07:30:00.0020, 24.7, 347.0, 338.6
2020/03/09 07:40:00.0006, 24.8, 341.0, 338.4
2020/03/09 07:50:00.0005, 24.5, 177.9, 301.0
2020/03/09 08:00:00.0004, 24.6, 183.6, 305.7
2020/03/09 08:10:00.0005, 24.9, 359.5, 338.6
2020/03/09 08:20:00.0005, 24.8, 354.6, 338.6
2020/03/09 08:30:00.0004, 24.7, 346.6, 338.7
2020/03/09 08:40:00.0005, 24.7, 333.8, 338.3
2020/03/09 08:50:00.0021, 24.7, 340.2, 338.6
2020/03/09 09:00:00.0040, 24.8, 341.9, 338.5
2020/03/09 09:10:00.0006, 24.8, 322.0, 338.4
2020/03/09 09:20:00.0004, 24.9, 303.2, 338.1
2020/03/09 09:30:00.0005, 24.7, 240.4, 332.0
2020/03/09 09:40:00.0004, 24.5, -391.1, -209.3
2020/03/09 09:50:00.0004, 24.9, 229.8, 328.1
2020/03/09 10:00:00.0015, 24.4, 170.5, 297.3
2020/03/09 10:10:00.0023, 24.6, 223.9, 326.5
2020/03/09 10:20:00.0049, 24.6, 284.6, 336.9
2020/03/09 10:30:00.0076, 24.5, 317.5, 338.1
2020/03/09 10:40:00.0004, 24.5, 267.0, 336.1
2020/03/09 10:50:00.0004, 24.7, 150.5, 281.4
2020/03/09 11:00:00.0005, 24.6, 249.7, 333.5
2020/03/09 11:10:00.0006, 24.7, 113.2, 246.4
2020/03/09 11:20:00.0011, 24.6, 178.2, 301.3
2020/03/09 11:30:00.0038, 24.7, 160.5, 292.9
2020/03/09 11:40:00.0055, 24.7, 179.0, 301.0
2020/03/09 11:50:00.0082, 24.8, 183.8, 304.3
2020/03/09 12:00:00.0104, 24.7, 186.0, 307.0
2020/03/09 12:10:00.0005, 24.9, 181.1, 302.9
2020/03/09 12:20:00.0004, 24.6, 179.9, 303.3
2020/03/09 12:30:00.0004, 24.7, 184.3, 305.8
2020/03/09 12:40:00.0024, 24.8, 320.7, 338.2
2020/03/09 12:50:00.0045, 24.9, 175.5, 299.9
2020/03/09 13:00:00.0073, 24.7, 179.3, 304.9
2020/03/09 13:10:00.0090, 24.7, 184.6, 306.3
2020/03/09 13:20:00.0112, 24.6, 186.3, 307.9
2020/03/09 13:30:00.0135, 24.6, 185.2, 307.2
2020/03/09 13:40:00.0006, 24.5, 184.4, 305.7
2020/03/09 13:50:00.0013, 24.8, 185.6, 306.2
2020/03/09 14:00:00.0066, 24.7, 185.4, 307.0
2020/03/09 14:10:00.0050, 24.6, 361.3, 339.1
2020/03/09 14:20:00.0068, 24.6, 357.9, 339.4
2020/03/09 14:30:00.0094, 24.8, 332.4, 339.0
2020/03/09 14:40:00.0109, 24.6, 353.6, 338.7
2020/03/09 14:50:00.0135, 24.6, 228.4, 328.2
2020/03/09 15:00:00.0155, 24.5, 231.9, 329.9
2020/03/09 15:10:00.0010, 24.6, 356.6, 339.6
2020/03/09 15:20:00.0028, 24.5, 200.5, 315.9
2020/03/09 15:30:00.0052, 24.5, 183.8, 306.7
2020/03/09 15:40:00.0073, 24.4, 187.3, 308.7
2020/03/09 15:50:00.0092, 24.4, 188.0, 309.6
2020/03/09 16:00:00.0115, 24.7, 188.2, 309.1
2020/03/09 16:10:00.0134, 24.4, 186.5, 310.1
2020/03/09 16:20:00.0005, 24.5, 188.5, 309.2
2020/03/09 16:30:00.0012, 24.5, 187.8, 309.3
2020/03/09 16:40:00.0004, 24.5, 370.9, 339.5
2020/03/09 16:50:00.0005, 24.5, 196.7, 313.5
2020/03/09 17:00:00.0006, 24.5, 389.6, 339.6
2020/03/09 17:10:00.0004, 25.1, 362.7, 338.3
2020/03/09 17:20:00.0006, 25.2, 271.8, 335.0
2020/03/09 17:30:00.0005, 25.4, 278.9, 335.0
2020/03/09 17:40:00.0004, 25.5, 277.2, 335.0
2020/03/09 17:50:00.0010, 25.5, 278.4, 334.6
2020/03/09 18:00:00.0032, 25.6, 278.9, 334.5
2020/03/09 18:10:00.0004, 25.6, 279.0, 334.2
2020/03/09 18:20:00.0004, 25.7, 279.7, 334.4
2020/03/09 18:30:00.0005, 25.6, 277.7, 334.7
2020/03/09 18:40:00.0006, 25.6, 277.8, 334.8
2020/03/09 18:50:00.0006, 25.7, 279.2, 334.4
2020/03/09 19:00:00.0005, 25.7, 278.3, 334.0
2020/03/09 19:10:00.0004, 25.7, 280.0, 334.0
2020/03/09 19:20:00.0027, 25.7, 278.6, 334.2
2020/03/09 19:30:00.0049, 25.7, 279.9, 334.1
2020/03/09 19:40:00.0004, 25.7, 277.0, 334.1
2020/03/09 19:50:00.0005, 25.7, 277.1, 334.0
2020/03/09 20:00:00.0004, 25.8, 279.4, 333.4
2020/03/09 20:10:00.0005, 25.8, 278.9, 333.8
2020/03/09 20:20:00.0004, 25.9, 278.0, 333.2
2020/03/09 20:30:00.0012, 25.8, 278.6, 333.7
2020/03/09 20:40:00.0033, 25.9, 278.1, 333.5
2020/03/09 20:50:00.0052, 25.9, 280.0, 333.6
2020/03/09 21:00:00.0070, 25.9, 279.8, 333.8
2020/03/09 21:10:00.0005, 25.8, 278.1, 333.9
2020/03/09 21:20:00.0006, 26.0, 276.5, 333.4
2020/03/09 21:30:00.0006, 25.9, 277.1, 333.7
2020/03/09 21:40:00.0006, 25.9, 277.2, 333.9
2020/03/09 21:50:00.0009, 25.9, 277.4, 333.6
2020/03/09 22:00:00.0031, 25.9, 277.0, 333.8
2020/03/09 22:10:00.0055, 25.8, 277.7, 334.0
2020/03/09 22:20:00.0076, 25.9, 277.0, 333.8
2020/03/09 22:30:00.0099, 25.8, 280.3, 333.6
2020/03/09 22:40:00.0005, 25.9, 278.6, 333.5
2020/03/09 22:50:00.0005, 26.0, 279.9, 333.3
2020/03/09 23:00:00.0027, 26.1, 276.8, 333.2
2020/03/09 23:10:00.0016, 26.0, 276.8, 333.2
2020/03/09 23:20:00.0029, 26.0, 276.6, 333.2
2020/03/09 23:30:00.0052, 26.0, 276.7, 333.0
2020/03/09 23:40:00.0076, 26.0, 276.5, 332.9
2020/03/09 23:50:00.0101, 26.0, 277.2, 332.8
2020/03/10 00:00:00.0123, 25.9, 276.7, 333.0
2020/03/10 00:10:00.0005, 25.9, 277.7, 333.2
2020/03/10 00:20:00.0005, 25.9, 277.6, 333.0
2020/03/10 00:30:00.0022, 26.0, 277.1, 333.0
2020/03/10 00:40:00.0040, 26.0, 277.9, 333.2
2020/03/10 00:50:00.0062, 25.9, 280.4, 333.2
2020/03/10 01:00:00.0082, 25.9, 277.4, 333.4
2020/03/10 01:10:00.0112, 25.9, 277.8, 333.3
2020/03/10 01:20:00.0131, 26.0, 280.1, 332.7
2020/03/10 01:30:00.0151, 26.1, 277.0, 332.9
2020/03/10 01:40:00.0005, 26.1, 277.6, 332.7
2020/03/10 01:50:00.0032, 26.1, 277.6, 332.9
2020/03/10 02:00:00.0049, 26.1, 276.6, 332.7
2020/03/10 02:10:00.0070, 26.1, 279.2, 332.7
2020/03/10 02:20:00.0092, 26.0, 276.6, 333.0
2020/03/10 02:30:00.0110, 26.1, 280.1, 332.7
2020/03/10 02:40:00.0133, 26.1, 279.1, 333.0
2020/03/10 02:50:00.0153, 26.1, 277.6, 333.0
2020/03/10 03:00:00.0006, 26.0, 276.9, 333.3
2020/03/10 03:10:00.0006, 26.0, 277.2, 333.4
2020/03/10 03:20:00.0006, 25.9, 279.6, 333.2
2020/03/10 03:30:00.0005, 25.9, 279.8, 333.3
2020/03/10 03:40:00.0005, 26.0, 277.1, 333.4
2020/03/10 03:50:00.0004, 25.9, 277.1, 333.2
2020/03/10 04:00:00.0004, 26.0, 276.7, 333.1
2020/03/10 04:10:00.0004, 26.1, 280.2, 333.0
2020/03/10 04:20:00.0020, 26.1, 279.0, 332.9
2020/03/10 04:30:00.0042, 26.1, 279.7, 332.7
2020/03/10 04:40:00.0004, 26.1, 276.7, 332.7
2020/03/10 04:50:00.0005, 26.1, 277.0, 332.7
2020/03/10 05:00:00.0004, 26.1, 277.5, 332.7
2020/03/10 05:10:00.0004, 26.1, 276.7, 332.8
2020/03/10 05:20:00.0005, 26.2, 372.3, 335.6
2020/03/10 05:30:00.0004, 26.0, 355.3, 335.9
2020/03/10 05:40:00.0035, 25.9, 378.7, 336.0
2020/03/10 05:50:00.0045, 25.8, 355.2, 336.3
2020/03/10 06:00:00.0068, 25.9, 357.5, 336.4
2020/03/10 06:10:00.0004, 25.8, 358.4, 336.5
2020/03/10 06:20:00.0005, 25.8, 363.8, 336.6
2020/03/10 06:30:00.0005, 25.8, 375.6, 336.7
2020/03/10 06:40:00.0004, 25.8, 358.4, 336.6
2020/03/10 06:50:00.0006, 25.8, 366.1, 336.3
2020/03/10 07:00:00.0024, 25.8, 384.1, 336.2
2020/03/10 07:10:00.0057, 25.7, 382.4, 336.3
2020/03/10 07:20:00.0072, 25.7, 357.3, 336.3
2020/03/10 07:30:00.0095, 25.8, 358.9, 336.2
2020/03/10 07:40:00.0004, 25.8, 378.6, 336.0
2020/03/10 07:50:00.0006, 25.8, 355.4, 336.1
2020/03/10 08:00:00.0024, 25.7, 180.8, 300.4
2020/03/10 08:10:00.0010, 25.7, 181.9, 303.3
2020/03/10 08:20:00.0029, 25.7, 364.0, 336.6
2020/03/10 08:30:00.0049, 25.8, 347.7, 335.9
2020/03/10 08:40:00.0077, 25.7, 177.2, 297.6
2020/03/10 08:50:00.0093, 25.5, 182.5, 303.1
2020/03/10 09:00:00.0115, 25.7, 362.9, 336.4
2020/03/10 09:10:00.0006, 25.8, 190.2, 306.6
2020/03/10 09:20:00.0004, 25.8, 184.4, 303.6
2020/03/10 09:30:00.0012, 25.8, 185.3, 304.1
2020/03/10 09:40:00.0033, 25.9, 185.1, 303.9
2020/03/10 09:50:00.0056, 25.9, 186.1, 304.5
2020/03/10 10:00:00.0076, 25.8, 189.4, 307.1
2020/03/10 10:10:00.0101, 25.9, 188.6, 306.1
2020/03/10 10:20:00.0115, 25.8, 186.4, 304.5
2020/03/10 10:30:00.0144, 25.8, 190.7, 308.2
2020/03/10 10:40:00.0005, 26.8, 185.3, 297.3
2020/03/10 10:50:00.0018, 26.0, 192.7, 308.5
2020/03/10 11:00:00.0034, 25.7, 175.3, 296.0
2020/03/10 11:10:00.0061, 25.4, 178.7, 299.8
2020/03/10 11:20:00.0073, 25.5, 352.5, 336.7
2020/03/10 11:30:00.0094, 25.6, 174.9, 295.3
2020/03/10 11:40:00.0116, 25.4, 173.9, 297.3
2020/03/10 11:50:00.0132, 25.5, 176.8, 298.1
2020/03/10 12:00:00.0156, 25.5, 177.8, 299.2
2020/03/10 12:10:00.0015, 25.5, 177.9, 298.9
2020/03/10 12:20:00.0033, 25.6, 179.4, 299.8
2020/03/10 12:30:00.0089, 25.6, 179.3, 299.2
2020/03/10 12:40:00.0071, 25.5, 177.2, 298.3
2020/03/10 12:50:00.0090, 25.4, 175.6, 297.8
2020/03/10 13:00:00.0115, 25.7, 180.9, 301.1
2020/03/10 13:10:00.0135, 25.6, 175.8, 297.0
2020/03/10 13:20:00.0006, 25.4, 175.2, 298.3
2020/03/10 13:30:00.0020, 25.3, 174.7, 297.7
2020/03/10 13:40:00.0006, 25.1, 176.2, 299.6
2020/03/10 13:50:00.0004, 24.4, 175.9, 300.1
2020/03/10 14:00:00.0004, 24.2, 177.4, 302.2
2020/03/10 14:10:00.0004, 24.3, 174.6, 299.4
2020/03/10 14:20:00.0004, 24.2, 353.2, 340.1
2020/03/10 14:30:00.0004, 24.0, 343.8, 340.6
2020/03/10 14:40:00.0004, 24.1, 340.0, 340.2
2020/03/10 14:50:00.0023, 24.1, 354.9, 340.3
2020/03/10 15:00:00.0046, 24.0, 167.0, 292.7
2020/03/10 15:10:00.0005, 24.0, 171.5, 298.4
2020/03/10 15:20:00.0005, 24.0, 177.7, 301.4
2020/03/10 15:30:00.0006, 24.1, 175.5, 300.1
2020/03/10 15:40:00.0004, 24.1, 175.4, 300.7
2020/03/10 15:50:00.0006, 24.1, 358.5, 340.5
2020/03/10 16:00:00.0005, 24.0, 363.7, 340.8
2020/03/10 16:10:00.0020, 24.0, 227.8, 328.9
2020/03/10 16:20:00.0044, 24.0, 432.3, 340.9
2020/03/10 16:30:00.0070, 23.9, 359.1, 341.2
2020/03/10 16:40:00.0004, 23.9, 369.7, 341.3
2020/03/10 16:50:00.0004, 23.8, 368.0, 341.4
2020/03/10 17:00:00.0006, 24.1, 386.3, 340.6
2020/03/10 17:10:00.0005, 24.8, 380.7, 339.1
2020/03/10 17:20:00.0004, 24.9, 270.6, 335.2
2020/03/10 17:30:00.0026, 25.0, 275.3, 335.0
2020/03/10 17:40:00.0044, 25.2, 277.0, 334.9
2020/03/10 17:50:00.0063, 25.2, 277.1, 334.6
2020/03/10 18:00:00.0093, 25.2, 277.2, 334.5
2020/03/10 18:10:00.0005, 25.3, 277.0, 334.4
2020/03/10 18:20:00.0006, 25.3, 276.3, 334.4
2020/03/10 18:30:00.0004, 25.3, 279.9, 334.4
2020/03/10 18:40:00.0011, 25.2, 276.3, 334.7
2020/03/10 18:50:00.0031, 25.2, 142.3, 273.3
2020/03/10 19:00:00.0059, 25.4, 277.0, 334.5
2020/03/10 19:10:00.0070, 25.4, 279.8, 334.2
2020/03/10 19:20:00.0089, 25.4, 276.6, 334.4
2020/03/10 19:30:00.0121, 25.4, 276.6, 334.5
2020/03/10 19:40:00.0006, 25.4, 276.6, 334.5
2020/03/10 19:50:00.0004, 25.4, 277.3, 334.3
2020/03/10 20:00:00.0013, 25.3, 279.8, 334.5
2020/03/10 20:10:00.0038, 25.3, 276.5, 334.1
2020/03/10 20:20:00.0057, 25.4, 276.2, 333.9
2020/03/10 20:30:00.0079, 25.4, 276.2, 334.0
2020/03/10 20:40:00.0095, 25.4, 279.6, 333.9
2020/03/10 20:50:00.0123, 25.4, 276.3, 334.0
2020/03/10 21:00:00.0145, 25.4, 276.3, 334.0
2020/03/10 21:10:00.0022, 25.4, 277.1, 334.0
2020/03/10 21:20:00.0022, 25.3, 276.7, 334.2
2020/03/10 21:30:00.0043, 25.3, 276.7, 334.1
2020/03/10 21:40:00.0062, 25.3, 278.3, 334.1
2020/03/10 21:50:00.0082, 25.4, 277.3, 334.0
2020/03/10 22:00:00.0114, 25.3, 277.3, 334.1
2020/03/10 22:10:00.0121, 25.3, 276.7, 334.1
2020/03/10 22:20:00.0142, 25.4, 276.5, 334.0
2020/03/10 22:30:00.0167, 25.4, 276.3, 334.1
2020/03/10 22:40:00.0023, 25.4, 276.3, 333.9
2020/03/10 22:50:00.0039, 25.3, 276.7, 334.0
2020/03/10 23:00:00.0006, 25.4, 276.6, 333.8
2020/03/10 23:10:00.0006, 25.4, 278.4, 334.1
2020/03/10 23:20:00.0005, 25.4, 276.2, 334.0
2020/03/10 23:30:00.0004, 25.5, 276.2, 333.7
2020/03/10 23:40:00.0004, 25.4, 276.4, 334.1
2020/03/10 23:50:00.0005, 25.4, 277.1, 334.0
2020/03/11 00:00:00.0028, 25.4, 276.3, 334.0
2020/03/11 00:10:00.0006, 25.4, 276.4, 333.8
2020/03/11 00:20:00.0005, 25.4, 279.0, 333.8
2020/03/11 00:30:00.0006, 25.4, 276.3, 333.8
2020/03/11 00:40:00.0005, 25.4, 276.4, 334.0
2020/03/11 00:50:00.0004, 25.4, 279.1, 333.8
2020/03/11 01:00:00.0006, 25.4, 277.0, 333.9
2020/03/11 01:10:00.0011, 25.4, 277.9, 333.9
2020/03/11 01:20:00.0029, 25.4, 278.9, 333.9
2020/03/11 01:30:00.0052, 25.5, 276.4, 333.9
2020/03/11 01:40:00.0006, 25.4, 276.4, 334.0
2020/03/11 01:50:00.0004, 25.5, 278.4, 333.7
2020/03/11 02:00:00.0004, 25.5, 276.4, 333.8
2020/03/11 02:10:00.0005, 25.4, 276.3, 333.9
2020/03/11 02:20:00.0004, 25.5, 279.1, 333.7
2020/03/11 02:30:00.0012, 25.5, 277.8, 333.7
2020/03/11 02:40:00.0032, 25.4, 276.4, 334.0
2020/03/11 02:50:00.0052, 25.5, 277.4, 333.7
2020/03/11 03:00:00.0082, 25.5, 276.9, 333.6
2020/03/11 03:10:00.0004, 25.5, 278.5, 333.8
2020/03/11 03:20:00.0004, 25.5, 277.6, 333.7
2020/03/11 03:30:00.0005, 25.5, 276.6, 333.8
2020/03/11 03:40:00.0005, 25.5, 277.0, 333.8
2020/03/11 03:50:00.0024, 25.5, 278.1, 333.7
2020/03/11 04:00:00.0057, 25.5, 278.8, 333.7
2020/03/11 04:10:00.0065, 25.5, 279.0, 333.8
2020/03/11 04:20:00.0084, 25.6, 277.4, 333.5
2020/03/11 04:30:00.0109, 25.5, 276.7, 333.7
2020/03/11 04:40:00.0006, 25.6, 276.7, 333.6
2020/03/11 04:50:00.0004, 25.5, 276.5, 333.9
2020/03/11 05:00:00.0005, 25.5, 276.2, 333.8
2020/03/11 05:10:00.0022, 25.5, 276.7, 333.8
2020/03/11 05:20:00.0048, 25.5, 377.7, 337.1
2020/03/11 05:30:00.0062, 25.4, 359.3, 337.6
2020/03/11 05:40:00.0081, 25.2, 358.9, 337.8
2020/03/11 05:50:00.0101, 25.2, 364.6, 338.1
2020/03/11 06:00:00.0123, 25.2, 368.8, 337.9
2020/03/11 06:10:00.0004, 25.1, 367.6, 338.1
2020/03/11 06:20:00.0006, 25.0, 363.6, 338.3
2020/03/11 06:30:00.0017, 25.1, 360.2, 338.3
2020/03/11 06:40:00.0040, 25.0, 361.2, 338.2
2020/03/11 06:50:00.0067, 25.0, 381.7, 338.1
2020/03/11 07:00:00.0081, 25.1, 367.1, 338.0
2020/03/11 07:10:00.0104, 25.1, 368.8, 337.9
2020/03/11 07:20:00.0126, 25.1, 363.4, 337.8
2020/03/11 07:30:00.0148, 25.1, 362.4, 337.7
2020/03/11 07:40:00.0006, 25.1, 375.1, 337.9
2020/03/11 07:50:00.0026, 25.1, 370.5, 337.6
2020/03/11 08:00:00.0050, 25.1, 375.5, 337.9
2020/03/11 08:10:00.0068, 25.1, 360.4, 337.8
2020/03/11 08:20:00.0093, 25.0, 365.1, 338.0
2020/03/11 08:30:00.0114, 25.0, 380.5, 337.9
2020/03/11 08:40:00.0127, 25.1, 356.3, 337.7
2020/03/11 08:50:00.0150, 25.1, 365.3, 337.9
2020/03/11 09:00:00.0009, 25.1, 370.5, 337.6
2020/03/11 09:10:00.0006, 25.0, 165.1, 289.0
2020/03/11 09:20:00.0005, 25.1, 167.9, 296.2
2020/03/11 09:30:00.0004, 25.2, 180.1, 302.0
2020/03/11 09:40:00.0004, 24.3, 179.2, 302.5
2020/03/11 09:50:00.0005, 23.9, 164.4, 292.5
2020/03/11 10:00:00.0005, 23.8, 163.8, 291.1
2020/03/11 10:10:00.0006, 24.2, 172.4, 296.7
2020/03/11 10:20:00.0006, 24.0, 150.2, 283.7
2020/03/11 10:30:00.0027, 23.7, 160.6, 288.1
2020/03/11 10:40:00.0004, 23.8, 160.7, 290.0
2020/03/11 10:50:00.0004, 23.8, 162.3, 292.7
2020/03/11 11:00:00.0004, 24.0, 164.9, 292.6
2020/03/11 11:10:00.0005, 23.8, 153.7, 282.8
2020/03/11 11:20:00.0004, 23.2, 154.1, 286.5
2020/03/11 11:30:00.0004, 23.6, 146.3, 278.8
2020/03/11 11:40:00.0007, 23.8, 141.8, 272.3
2020/03/11 11:50:00.0028, 23.6, 153.5, 286.3
2020/03/11 12:00:00.0049, 23.8, 144.0, 275.0
2020/03/11 12:10:00.0005, 24.0, 310.2, 339.5
2020/03/11 12:20:00.0006, 24.3, 281.9, 337.2
2020/03/11 12:30:00.0005, 24.0, 43.1, 111.2
2020/03/11 12:40:00.0005, 24.1, 147.8, 274.3
2020/03/11 12:50:00.0004, 23.8, 94.9, 218.5
2020/03/11 13:00:00.0009, 24.1, 70.3, 133.3
2020/03/11 13:10:00.0032, 24.3, 40.2, 281.2
2020/03/11 13:20:00.0048, 24.3, -130.1, -7.8
2020/03/11 13:30:00.0071, 24.4, 155.3, 292.4
2020/03/11 13:40:00.0004, 24.5, 154.0, 280.6
2020/03/11 13:50:00.0006, 24.2, 112.6, 253.1
2020/03/11 14:00:00.0006, 24.1, 139.1, 269.5
2020/03/11 14:10:00.0005, 23.8, 164.3, 292.0
2020/03/11 14:20:00.0004, 24.0, 66.6, 251.1
2020/03/11 14:30:00.0024, 24.2, 97.9, 233.9
2020/03/11 14:40:00.0042, 23.9, 266.9, 337.3
2020/03/11 14:50:00.0060, 24.4, 266.8, 336.2
2020/03/11 15:00:00.0078, 24.5, 273.4, 336.0
2020/03/11 15:10:00.0005, 25.1, 267.9, 334.3
2020/03/11 15:20:00.0005, 25.1, 268.0, 334.5
2020/03/11 15:30:00.0006, 25.3, 117.3, 260.8
2020/03/11 15:40:00.0004, 25.5, 138.1, 281.9
2020/03/11 15:50:00.0012, 25.7, 181.6, 301.7
2020/03/11 16:00:00.0034, 25.9, 181.9, 301.5
2020/03/11 16:10:00.0055, 26.1, 176.6, 297.0
2020/03/11 16:20:00.0077, 26.2, 180.8, 300.3
2020/03/11 16:30:00.0093, 26.1, 192.2, 309.0
2020/03/11 16:40:00.0004, 26.3, 187.0, 303.7
